frame,r_hip_ang,r_knee_ang,r_ankle_ang,r_elbow_ang,r_shoulder_ang,gender
40,173.80418878632364,170.56649653328134,110.13307203805851,154.1882465632739,5.858508133568023,female
41,176.2508245302707,171.9987968198618,112.24711843393928,156.0526718974812,6.3046576194597606,female
42,177.89736569331788,167.59934583949783,110.4302528549929,161.58864910799784,8.366468572830854,female
43,178.10262233457613,168.63905616164672,112.10065805487665,161.79573248528948,8.261488815756763,female
44,175.74003184755568,171.33615036083663,110.06345675427758,161.29479007058387,11.576564279226147,female
45,178.7243716570972,164.9118698188182,106.33604288971848,166.36222398737084,10.054470647622791,female
46,175.45224998959304,167.10412994778582,108.60839666699,164.9480569684086,13.01518688022719,female
47,176.51448896489708,160.32446477227228,104.42378090628702,167.8706201322616,12.630608759247934,female
48,174.1061357857739,164.47088898371436,106.28986135771706,170.00025353368136,11.042752019159195,female
49,172.62412439423483,164.96334983421335,102.24560026763707,169.97219936270992,10.056803813508395,female
50,174.16005231874493,163.833519528859,100.59206612238852,165.8556106063069,11.524561300912524,female
51,174.5833562892451,155.8494920632657,97.8382049839194,170.7308846287841,10.75322986861346,female
52,172.86078247794566,154.29498253170456,95.5904219038153,167.95906056414438,12.0651536933579,female
53,169.20453088078125,156.26793969151635,95.97788824629144,163.91082272460255,14.963745808119713,female
54,165.72845874941336,155.57037479363862,95.42288735942974,165.19502495477056,15.207445065872434,female
55,163.5260880996191,151.6746396923427,104.31731084626078,170.60692573929765,12.806123844849424,female
56,174.46801695655017,136.99314877700994,114.61301372505034,172.77127056734648,9.08792885157851,female
57,178.90367549667332,133.037171027599,126.45954992957496,170.31235759322678,7.568301736186925,female
58,172.84130996733904,137.8565350091436,95.26576870999992,162.86025595944662,8.929656936801905,female
59,178.9562253766435,133.18668903385014,115.8182051331595,156.33538140478888,3.638043906604196,female
60,175.05063520120126,128.9036880387223,112.42073280988184,163.42623729267984,0.0632170903967903,female
61,172.2912619898987,141.02753029552125,123.95905981967626,162.12192480647863,3.6452110667336575,female
62,171.7813713159544,142.8728354236316,118.99681450060636,161.46400052433285,5.756961440983402,female
63,173.28662998710686,151.24713118534677,105.08210017563886,154.47030200946696,4.23151503247241,female
64,167.30194688940006,149.08788453507228,104.3910339787864,159.50217560441286,8.847414286689181,female
65,167.4852802619226,159.6063777715267,122.78347505205669,159.77514056883192,9.212256248702063,female
66,162.65930723337,168.6404116690803,126.6492474676686,158.76667005827235,13.06285420456884,female
67,161.38983527217266,178.0399407707757,123.25708607722004,160.85283138265507,16.762554461832746,female
68,155.57786941082605,166.60132537456914,116.00311631066567,161.7718942478553,17.422916658568045,female
69,161.83584355142258,179.75824709073189,120.58040893556806,160.79448291917612,17.2445897000532,female
70,159.69552629003957,179.2669626845386,125.6583850140535,160.8342161712489,18.85315876441911,female
71,159.30167946277962,179.31932860103342,123.92856196019451,163.0612879172987,20.21470040498131,female
72,158.2945632538944,179.40806333225967,120.57582228639087,160.86355219874875,20.03721016919299,female
73,158.13814615373303,179.33697428610435,121.70851654075882,159.03286246571557,19.66277637882592,female
74,161.07535558394875,177.92592538166423,121.83902448871758,163.00682056351434,20.03721016919299,female
75,163.11389683343134,177.3093428779777,124.01934998982648,165.9012700912807,19.630863935883955,female
76,169.0875541684988,171.32453005392128,129.5848242351568,164.5286718344799,17.21607358779072,female
77,169.31508759999727,173.23772397672053,126.22522164572776,166.18028465553928,17.007946955407323,female
78,172.2596588411621,171.04109692484428,128.90272276605103,168.1768684987427,17.622297228668266,female
79,172.1082975717643,177.85479997427225,121.83831194031534,166.63967187137132,15.312818360806297,female
80,173.253223820191,175.54169786917583,121.75203617430344,163.2424062832894,13.854611448762212,female
81,170.13736338639163,176.8998110077326,114.23580845826368,161.94163773215055,12.444580236545404,female
82,174.2544169629534,178.6401456489406,114.9351591833104,165.07493408233634,13.006506059389702,female
83,173.9475298545904,174.03510051990008,109.2719501210643,165.07844449105048,11.550238009840095,female
84,171.78049582119766,169.06288842429464,105.49484859913863,169.21493876886692,13.82773865821521,female
85,171.88090125229857,166.7750087987283,102.32731717793256,168.99438957124514,12.32063066351814,female
86,171.7333710269257,164.67189308226676,103.4573162695022,169.89219290365784,12.223868046524522,female
87,171.5826974937162,166.24050210736192,106.87761229516832,166.51311060262773,10.960688659691163,female
88,172.8597863358449,167.28199940691184,105.14777193662748,168.54565936203218,10.847290675686688,female
89,174.46977549661295,168.81803611829636,104.2268474870688,167.95581288294835,9.536333480234733,female
90,175.06021732453806,168.94826060605752,101.84920719928476,165.0540281863189,7.179517006005635,female
91,178.76359239714387,170.97238704928492,103.35252210124447,167.05601274970363,7.946244410613067,female
92,179.49741833327897,169.39874823008492,102.75634175470626,166.57284954124722,7.943471810590415,female
93,180.0,166.34235749418784,101.98336331849312,166.6650884411916,8.035710710534788,female
94,176.68985588813456,167.54811019919077,102.49640517930288,167.42678844064787,7.56983187785652,female
95,172.7454600685421,168.69006752597977,100.06068979532296,169.30207804805693,6.166611440385041,female
96,172.7903101469573,164.3970001013806,96.24191434741506,170.51752451123215,5.244045177023714,female
97,172.8985127777428,160.67970668346868,91.73520172088163,166.62744724531245,1.4394210865931076,female
98,173.83594755717118,157.75561394978322,92.38187019495996,167.35241665970324,1.8536870296902344,female
99,174.76005885641263,153.13339487305373,92.8588076761774,167.37446580252748,0.8384657755585756,female
100,179.01071343106383,144.17326299167166,94.19999528421752,166.96854382153782,1.607677031808297,female
101,178.55286066418316,136.72748349700242,97.76516601842532,164.74488129694222,0.1918378306104955,female
102,177.12905981431322,139.13108725382529,102.01272724735064,165.47874235588012,1.5927616941140166,female
103,173.09957205305437,133.56345766150972,111.26008163197962,166.77321157291956,1.2923701032723087,female
104,171.5721477430469,132.89190468764298,122.43405958087357,170.48489496074026,2.6912247891596763,female
105,169.6632989499091,140.1944289077348,149.53445508054014,168.71754751404683,2.2906100426385336,female
106,166.48354508952286,134.1906060247949,139.22751645192594,168.8378068756513,4.893675466948368,female
107,165.45395127746653,137.6880546898616,120.32814262722648,168.32563578992605,5.6061659514665925,female
108,163.6300945605082,138.39001802080176,109.0848861361886,164.66640243230262,3.8071266555186702,female
109,162.29326474317173,140.41140406840898,105.68630899947074,160.6597755981622,3.025480777160743,female
110,163.20976409211542,140.25081850109717,104.32308387414268,166.37563737144364,7.048110973472271,female
111,168.07747420636585,147.98965382667689,105.80454761081046,165.31231794369202,5.902674524985208,female
112,168.21507564901316,153.2715129473173,105.43013246971186,163.43837097102036,6.375599121272451,female
113,166.10983526213343,150.55863873818478,105.78608379920166,161.66167128703017,5.258488434236454,female
114,166.37264536403055,152.81072936542822,109.09662153219324,160.34083454969397,5.095602381213653,female
115,172.2976164082385,159.44395478041653,109.39333901169093,162.44345256494717,5.617164322228815,female
116,174.2403198876658,162.66348129886254,108.4237099490934,163.64133023383633,6.936205296406063,female
117,174.39703762839824,163.76412864451902,106.70418906694184,162.47443162627712,7.379200434372326,female
118,174.62073942571976,164.81173748540095,107.5924245621816,162.1349871857643,7.473901842101785,female
119,176.31370002380788,165.52054907511584,105.72618899388662,162.42643913238845,7.010789041237799,female
120,176.60028584087675,167.70442887121342,105.37858416477616,165.4795783715926,7.76516601842533,female
121,178.29864539467388,170.3779054930328,106.3537012327984,165.24549298128682,7.206057001383265,female
122,179.2979821900932,170.32113904251167,104.37654219417688,167.0217678999533,8.077273975325083,female
123,179.5817900585029,170.37184387151328,102.36297378869044,169.70945780743486,8.827902804066154,female
124,178.87669728592456,171.49514658558874,102.36297378869044,171.2962419263416,10.007979801441332,female
125,178.60191934201103,169.35107220368985,101.3324278711812,170.82821844431697,9.823972969112916,female
126,178.6134322866613,169.84312920428962,102.21897741479876,170.18648214074537,10.21062469406572,female
127,178.20373175401306,168.7410210221903,101.12221748056156,168.9614959682999,10.46710804431916,female
128,178.75463573323165,167.30733445488212,101.16750964622446,169.3933017067794,10.898913782798653,female
129,179.72058849296053,166.26613086224057,102.01815848693424,170.65083128228417,11.464950936740138,female
130,179.71534210715768,165.6634755092233,102.32304573292971,169.16631348893927,10.761859924033056,female
131,179.45948981286935,165.5469951363493,102.2014179537707,168.92496303456227,10.88552705465873,female
132,180.0,166.08750532347997,103.10017067141854,169.45038842918768,10.304846468766025,female
133,178.92917554521304,164.03048011081273,100.77812024743793,168.66041132805205,10.304846468766025,female
134,178.92917554521304,164.52249038877616,101.70722747385383,170.6702268156743,11.02345596374313,female
135,178.92917554521304,164.03048011081273,100.77812024743793,169.32105280346488,10.175510843043202,female
136,177.9788174695729,163.49530157631744,100.77812024743793,169.74880124918255,10.720026009910896,female
137,177.9788174695729,163.49530157631744,101.21521719589042,169.74880124918255,10.720026009910896,female
138,177.5485386000886,163.60965555605495,99.50524260414782,169.81577604674092,10.413260209790586,female
139,177.0086050255156,162.45045267901463,99.8126558127161,169.97619263555987,10.292637694283629,female
1,180.0,175.7761634226779,113.4429207149623,160.36133578329856,7.217209681491795,female
2,179.45096700156267,176.33221194446855,113.99917294204296,162.6263952640257,6.47139601990375,female
3,179.4458195952776,176.3087733996016,115.66007732970532,163.98221528160758,5.802542836225257,female
4,179.60202374040114,174.7315071880521,114.01968749756838,163.28190588720307,5.506511335362973,female
5,179.66369657946785,173.1665426586146,111.33291960715336,163.2952484477042,5.442373278627031,female
6,179.1332563661256,171.14080239799242,108.26067581480892,164.65235690500265,4.776969976384976,female
7,177.50685831613524,169.60301077626335,108.8196596666766,165.42290620769353,3.713571492771564,female
8,174.72421455382093,166.1848998388749,107.0586500397883,166.22559665965832,2.5880290409573377,female
9,171.82967545212242,163.36229499522648,111.29226018529246,166.36256062181036,0.4805684280112245,female
10,170.79732543573664,161.55895068950383,112.86651353935784,166.32976395709633,0.4836512203660845,female
11,170.14814128954274,159.77755505595704,109.13067394123404,169.80516525604824,3.252099038733195,female
12,166.65655476608453,155.51322942358863,103.5843141764387,164.6646832976093,5.079216637031688,female
13,166.51391043286912,158.13546427118484,109.75717866718688,162.2363011346253,6.313167059231335,female
14,163.81686363978417,164.19730811162395,114.63885657340244,159.72962224595202,7.804987932720138,female
15,162.1497878594675,168.440518047816,118.88760632679744,155.9802050978334,8.109970759310372,female
16,159.34670570976337,172.9908105408476,122.77364972416343,153.5072159019167,10.52517789525081,female
17,158.09342109470617,174.32590687031606,119.01534909978336,154.66948292060772,13.206783300451336,female
18,156.32223662943628,174.7081608393875,115.13429159481348,158.53867245088415,16.038584942382,female
19,154.895144484602,176.33506914471798,115.3500047220214,160.0260693857466,17.98468295407889,female
20,154.76899098864695,177.61586662893865,114.45159197739528,164.35147076640183,20.56403842264795,female
21,152.2460448954899,177.53925153148623,111.96096991734788,162.05070362630005,20.932401936337868,female
22,154.24330650544837,178.39683012947074,112.22364476576948,165.65966427960066,22.60555589485832,female
23,153.57576121653264,179.3845970714928,109.75267525803824,162.8895730893692,20.96571184055741,female
24,149.3231982281598,167.88245615975924,102.83603066431267,159.65988566995068,20.762311197415485,female
25,150.99510001642216,167.70771861513856,103.11905241085122,154.0210563992326,18.122165455886947,female
26,158.96454188772563,178.34480727347415,125.94946541901795,153.03936126791282,15.757700369778808,female
27,160.0384505091746,177.88204543175965,123.75283446765542,154.90883845913197,16.78630036324839,female
28,165.0316571472618,176.84296598266025,122.6742260323954,158.22358285510998,17.809234285514346,female
29,165.62892890624215,177.8588367264764,121.59793966839392,156.9318226738134,17.472905199486878,female
30,166.3696137598684,178.2794232311683,116.02454098994733,160.90545019221983,17.91372797840668,female
31,169.3111393115105,178.54285516404155,115.4459357661618,160.71897247733887,14.553300998127323,female
32,167.7757654588042,177.86174886438909,111.85053979459246,158.85103013997875,11.689969495838085,female
33,167.71206745292457,172.17046970870985,106.6953125947002,159.4202486001722,11.032808736548589,female
34,162.6166256126118,163.9826643413659,103.36624840063944,158.27033115867582,9.450664087015909,female
35,165.4942622069289,160.87224481087728,101.18384954123172,156.5604526593885,4.995544550843161,female
36,171.86014185170825,163.6440887301871,103.89317406021642,156.8823356747872,2.293936400759827,female
37,172.52264866255695,164.74842212913657,104.97453436665272,164.2426826758893,4.890641711135734,female
38,174.80557109226518,169.65768626812888,112.99371640812542,167.91476365728263,5.4403320310055046,female
39,179.37651275868905,172.14850549617728,113.89385760850529,167.61528699997675,1.8490465384176609,female
40,179.4821055322766,170.06282056584013,111.45583706449573,167.49903576303623,0.0747354944614256,female
41,178.65142316522255,167.58576607039794,108.93665035662244,165.00587647623203,2.2805429260751566,female
42,178.5179263076152,166.1249094799263,106.36334731429103,167.772455925301,1.8866981769886024,female
43,178.01699983661675,165.65220854481825,104.2689179451775,163.77297539215388,5.423009282594421,female
44,178.55942359523462,162.3231561584192,101.99465946739554,163.16391143064416,7.723126540832993,female
45,176.97310482530025,159.0415733496271,100.44429499177036,160.75527076016712,10.868071469071936,female
46,176.0616053209144,158.3179297735169,98.44459547847435,163.49995107047653,9.73817718633859,female
47,171.17120326286053,160.37156175309596,95.60782539999954,159.8589795824575,14.576224186191496,female
48,165.98424435652714,161.73005850415683,96.4662228681366,167.9267626762755,12.05592088163354,female
49,163.43434909019527,158.8897696739761,96.2209499211596,170.34869456693627,11.751503832789922,female
50,165.91367493974982,151.60973886765228,102.43218759919932,175.28232099212494,9.772800675332746,female
51,179.1098046870964,131.28873439473574,108.21026064329752,174.55294205970705,9.035742660713597,female
52,178.04685274417594,127.58750422793952,121.44054812946597,170.62821310459165,9.460977015634796,female
53,178.07958671827737,126.89097075503577,89.94068079703491,168.0795373578364,7.774630658972399,female
54,172.71242190658444,122.08105861993236,106.0800357660864,167.78462040748096,4.807178983596543,female
55,170.01023689620573,122.5141807265882,125.83419791504028,166.52861764318945,1.305946761727455,female
56,169.92798413029763,140.52268044001312,113.70857675617547,166.87959684702275,1.22892888996987,female
57,175.97210350353103,151.52814872311447,108.83145307805512,166.20953978593514,3.1326342660303763,female
58,171.2008174505654,148.32564337107272,109.12221528646796,166.69486309448556,5.698758019511929,female
59,172.71449169126362,154.29324835295353,118.91768429837605,170.74355953477314,9.005889073608394,female
60,165.7740361012482,154.79286349578737,113.59350060352804,169.80471206301388,14.240323742940625,female
61,164.30768252383257,171.00332754798893,124.21669904889396,164.46887004217427,13.831560322805563,female
62,165.9883153730526,179.49749566146684,124.68099116635578,163.66564757896268,15.569011290195776,female
63,159.64383725077414,177.56235381069797,115.8140675248242,164.8526157404546,19.640355961117294,female
64,159.28741429759967,179.20284804337655,118.4408239415772,166.15438873644507,21.12281100408389,female
65,158.64937238888032,178.6272084657944,117.59692995548896,163.39765812973988,20.59998887667039,female
66,158.93608782470355,177.8576349654789,118.87506980629948,162.4015462071227,21.876563769550216,female
67,160.44038274017683,177.8060040330939,120.61463288034936,161.30753857623597,21.207563168242373,female
68,162.85015040490038,175.08210421234082,123.46858836164388,161.96916058825593,20.79880736627893,female
69,169.01154059261728,174.7685948058975,126.12871085453722,161.63586785446105,18.043920974654764,female
70,170.9577569445521,175.58162854512994,128.28074220067637,165.14368538667907,18.90457584261166,female
71,171.24451931706935,179.95453799294697,124.52744025125304,166.5740803233671,17.447654695632263,female
72,174.7474824220343,176.79152596440127,123.74900850746046,165.19122749036464,15.274813387939012,female
73,169.0480597856049,176.69213698294595,118.62516220080111,160.73767185300218,13.280017895634495,female
74,171.1728427644836,178.5074871093521,116.62789269782203,159.22091870300815,10.451632943988695,female
75,169.76493066770803,172.5132549003241,112.11736060950729,162.4471975692184,10.28145327642986,female
76,166.745837150033,163.6237066879173,106.06777029731153,162.5404295001041,9.700923567972811,female
77,163.86104758211405,156.32554279437258,105.07570970968249,163.72329232024586,8.788121106194637,female
78,168.2966682903556,157.9161156641771,104.21339076322548,167.765824105873,9.51938148196809,female
79,174.8521151758637,164.67660433282046,106.3895403340348,164.89985194647565,7.206057001383265,female
80,176.80085479780715,165.70285434141937,103.71431347701092,164.86863008834868,4.427868457081631,female
81,178.60832548817388,166.21602030439044,99.89601502149551,169.45421752911102,4.340152157423195,female
82,177.56651790726093,164.84463248403836,99.18919605008874,173.28509215733945,5.528872828592017,female
83,177.36948921001374,164.8326086893633,97.46136635493484,169.15448560168514,1.5499393949632585,female
84,179.48641264604586,160.14368412768934,95.37651545089771,167.24594199504395,1.3922880818658148,female
85,177.8524145717015,161.1139126302907,94.68861883220332,166.78245732525318,0.8306730225052661,female
86,175.9101501325687,160.60752709361893,94.06310098252835,165.29825156782414,3.4357881517581745,female
87,174.5111891355975,157.75225172416313,93.42660185187874,163.4040025675887,5.588716220018,female
88,173.46023794281697,156.44883309359776,92.21483689643009,165.9817357517204,4.919941739637693,female
89,172.3559807564262,153.4003394767761,88.38157908299216,162.45314939694467,6.737178538437433,female
90,170.2548465415725,152.20367675536588,89.39025898535787,163.46479036976115,5.957454582711023,female
91,169.86243521502098,147.7938791372522,91.88885709201776,164.9784225830956,7.153282641385658,female
92,177.24367901661537,135.796276451372,101.40847279643432,164.9353525550424,6.320685227692309,female
93,178.83442776152162,131.21578148749757,113.89289496809714,166.91354151307908,5.239563574279373,female
94,177.92880970116258,128.85710081432237,123.88736008621208,168.1746771138548,3.721606196194728,female
95,174.34070302727332,124.62193619581804,123.44640117898116,165.18788107358617,3.721606196194728,female
96,173.4088962394795,125.07210713192282,127.36488126660134,168.02239788054698,1.1729904422874142,female
97,167.98537091254062,123.20713390600366,128.25147379661786,166.8111809193349,1.418814037351753,female
98,162.90057395245853,124.71495850089556,135.06702999874742,164.15378884624417,3.8957601878503554,female
99,157.0019066969372,127.13888993954052,118.51872778867076,165.36229905751645,8.173761817013647,female
100,161.0819084844522,137.81641230164155,106.72920259710416,160.7925401695852,7.188500544339106,female
101,164.6203912112395,152.4761131616725,106.72001862739546,162.8846208618066,10.743582147668215,female
102,165.38186135042113,155.13911392773963,106.29575949893488,163.2268966129393,11.838778654533732,female
103,164.0089136944776,157.2597571303505,105.6607351195082,154.88239023108383,7.59534921634267,female
104,165.38318666192944,154.5536065084177,105.60271409679636,159.5207576213803,9.555044020816718,female
105,165.68299948220047,154.37306700818027,106.2805367796775,157.84272068302633,8.616756784274514,female
106,165.77115979599122,156.73362311469347,108.61421301142246,160.29738517699468,11.616014436959352,female
107,165.2195153638156,157.19893498589403,106.73430334673148,160.30263260934444,12.602186082575631,female
108,165.71194924011516,161.337262795428,109.64117638216554,161.3871145456676,14.1798776105389,female
109,168.87853980510965,164.82895810183825,111.09520392740755,164.04164711614266,14.620873988631656,female
110,170.460488905784,165.88317888701454,107.41039432384927,165.095878077876,15.323847887478426,female
111,170.93969819796928,165.9098038382636,106.96311293810297,165.32689939478226,15.034503026513944,female
112,172.7554931475588,166.94876624202723,106.18440301164556,168.55234823123962,15.422161318738668,female
113,172.20905410501828,167.96105624862278,106.1972048860113,166.0241777132656,13.62430148499196,female
114,172.06191491709026,168.9318672659344,106.1972048860113,166.52480750625335,12.946803184527832,female
115,173.31068460236597,169.4183644790562,107.01566034769994,167.1235417609732,12.184530712373938,female
116,173.6555318113817,170.43473712782563,105.14698444034522,165.15499428230655,10.639687363833788,female
117,174.92216489008212,170.40976209092784,103.62252362028435,167.31720937922748,11.170423472766272,female
118,175.31857304510052,170.7705670843212,104.9779470873183,168.87924047689984,11.948811870657698,female
119,174.47682302999493,169.26026815415716,103.9480961843736,170.05081298013172,12.203444415854865,female
120,173.12834349117324,167.225618527489,102.90555251668852,171.1517063313325,12.35332280789239,female
121,172.47803900574226,164.7661133438872,102.43372164248623,172.00291794717407,12.608816113471535,female
122,173.67947528325087,165.69771857125826,102.91659878739732,173.32553095288242,12.95425280903117,female
123,173.69178054905387,166.10120330631702,104.1670555226312,173.66323155452892,13.060544893540555,female
124,174.55722603194494,166.5102882054043,105.07903922060548,174.139768956142,12.68638766726933,female
125,175.0490960104514,167.00215818391078,104.20496892730864,172.55502961381944,11.578185726559846,female
126,174.6571291922568,167.4660068538186,105.12838546950545,173.53260454883397,12.44123485968936,female
127,175.03845587431346,167.4660068538186,103.73168405329795,174.18283882476794,12.432335300087216,female
128,175.03845587431346,167.4660068538186,105.12838546950545,172.3899127479267,11.837325144772588,female
1,177.40579161459644,177.9309859265201,108.62249571287244,162.04886811352816,5.942189338066783,female
2,175.77776979385732,178.96775530843428,113.0432535635131,163.6590591598078,4.920924589126173,female
3,174.0604183023315,179.9904459264662,114.04196733018097,163.67569314961864,5.570461341297403,female
4,173.9237866251563,179.48895583270135,114.50878442228006,162.99382601118836,5.877915989604162,female
5,173.4328287107245,178.96861546981287,115.0023145609472,161.98457344603605,6.554636662585722,female
6,173.7782454645429,179.47965963711152,112.9755035597354,159.9216594414134,7.586576107591384,female
7,173.258248541774,179.4800030772311,113.47739989209292,159.87972138748222,7.628514161522617,female
8,173.75915641660248,179.00759626875416,112.4659071129067,160.7435739703053,6.966313833887455,female
9,174.2569450592676,177.45425224340008,111.95305777216512,160.7435739703053,6.993629463709965,female
10,175.5081308579836,176.15381423901167,111.14824563629976,158.36154022388018,8.350160497481909,female
11,178.41193579205589,172.71536371884537,110.38212101112974,162.50265235451235,4.810866719811941,female
12,178.21430703744142,169.48188194603657,112.42018335357804,163.81617110377502,3.695743127276444,female
13,175.23416901225644,165.30760230626282,112.01222412346922,163.11695198570715,2.9542304357285047,female
14,174.48365261622513,163.02878847500867,110.89792979111,165.8675814840532,0.439641090911266,female
15,172.50992652878554,161.1864168560827,111.85289158660568,168.3044836045006,2.21706395144407,female
16,170.14384341409576,161.4672873312284,115.4141746989046,165.91005853513096,2.612124248391185,female
17,163.6453554910422,158.07400457431368,127.04446646435458,162.96753807876237,3.4220361122182776,female
18,164.16182162609988,166.48746936421398,127.8221277809324,159.1027106869026,3.9425766958972255,female
19,161.32860905770016,167.8872621360329,120.77873312943764,157.23329841926804,5.282758518065481,female
20,158.9480791606105,169.21168869874313,120.6563786895679,157.06438446431235,6.845379492348126,female
21,155.45242537023876,173.26128281789929,124.85188467786033,155.02632286188816,10.215904244985888,female
22,155.97795584596977,177.12184381649618,120.64759438731804,156.4382004675011,12.815212104415703,female
23,156.87057635762372,179.22225554980105,122.91328443584922,157.30742471089897,15.006036686632289,female
24,153.1122024056576,177.2670592382965,119.92474189051856,155.82605160684727,16.890860570971046,female
25,155.81845247849537,176.10769520842948,121.0945121085692,152.52103583837018,16.178625765713218,female
26,155.36198941628413,174.88213852845942,122.77653185075047,153.39447141565878,18.13982518338589,female
27,156.88186489116222,173.54074987122826,122.9212885086957,156.55112709520736,19.197830229099065,female
28,157.47174521514506,174.42198496405308,122.19085915023416,161.89209142987585,21.729535611433384,female
29,157.62584952694766,176.4254747844918,119.7084650439268,160.89187937316865,21.04723041116626,female
30,161.5057175356702,175.38927131803854,120.64934034439436,164.45519985420424,21.910870656101142,female
31,165.20323775494268,172.5031330853633,124.23780634814042,163.12559039606097,19.69862137458028,female
32,165.6697061240345,172.417368120878,123.43372502500137,160.95139053919152,18.288786437142537,female
33,165.43995098285265,177.3615536485846,113.93114023129807,158.5262616428377,14.1048419659144,female
34,169.86607521528936,178.2137473669146,115.5500746524135,157.7856275508479,12.935153942460545,female
35,167.8686789333675,174.2676355607364,111.46744478686114,158.0202847214831,12.52880770915151,female
36,169.91343341645418,173.41100547463117,111.01527175385928,160.3324082423381,12.38263171401696,female
37,176.1560199477687,179.10192877413897,110.39676728520192,160.41998213519886,9.237182549762604,female
38,173.64176423426468,173.92612629255234,108.02513104289878,160.90879361382278,9.068438865909885,female
39,171.69557241031836,168.8613202547158,105.14858091524655,159.01180747284585,6.318086893799428,female
40,174.53433904372562,167.3512722795167,106.05607659939842,157.45898892790785,3.583559947489728,female
41,170.72666085384986,161.58018476877916,105.50942265901094,159.55953162872177,3.440671246319568,female
42,174.6835137562365,166.3407888784997,110.22485943116808,161.9468355850932,1.618951572290461,female
43,178.20494111182512,172.56263134673694,120.1488132800094,163.4045138366238,1.6864495235156485,female
44,179.10863984124992,173.49964031733316,120.5037902609292,160.47046949399686,4.10887096820295,female
45,179.60211903816543,174.07541801801753,119.17123480504364,158.8376504332905,6.816667692073395,female
46,175.45658902583995,172.54037598450424,111.87992369484728,159.72018570674007,8.694243168493017,female
47,171.0375719929548,169.3759602901594,102.83477393194408,157.70206830557296,13.177611313454406,female
48,172.86881086729176,167.15323235755326,101.1974556269211,162.26611008022834,11.590702640431516,female
